Label,HipCenter X,HipCenter Y,HipCenter Z,Spine X,Spine Y,Spine Z,Head X,Head Y,Head Z,ShoulderCenter X,ShoulderCenter Y,ShoulderCenter Z,ShoulderLeft X,ShoulderLeft Y,ShoulderLeft Z,ElbowLeft X,ElbowLeft Y,ElbowLeft Z,WristLeft X,WristLeft Y,WristLeft Z,HandLeft X,HandLeft Y,HandLeft Z,ShoulderRight X,ShoulderRight Y,ShoulderRight Z,ElbowRight X,ElbowRight Y,ElbowRight Z,WristRight X,WristRight Y,WristRight Z,HandRight X,HandRight Y,HandRight Z,HipLeft X,HipLeft Y,HipLeft Z,KneeLeft X,KneeLeft Y,KneeLeft Z,AnkleLeft X,AnkleLeft Y,AnkleLeft Z,FootLeft X,FootLeft Y,FootLeft Z,HipRight X,HipRight Y,HipRight Z,KneeRight X,KneeRight Y,KneeRight Z,AnkleRight X,AnkleRight Y,AnkleRight Z,FootRight X,FootRight Y,FootRight Z
not moving,0.00138351,0.0003643,0.000372,0.00102952,0.0002225,0.000483,0.0012533,0.0009129,0.00146,0.00228809,0.0005666,0.001576,0.0019241,0.0053636,0.013561,0.0022592,0.00718,0.018985,0.0123174,0.0085006,0.026044,0.0132823,0.02525562,0.035056,0.00253506,0.0041157,0.008506,0.0095891,0.0069776,0.023927,0.002984,0.010887,0.039419,0.0116237,0.0351756,0.029117,0.0027168,0.0007671,0.003584,0.0022601,0.0039526,0.00577,0.0036994,0.0041236,0.002572,0.0090003,0.0038523,0.002425,0.001528309,0.0012701,0.002383,0.0016011,0.0018015,0.005198,0.00094679,0.0016026,0.002143,0.00648719,0.0018641,0.001573
not moving,0.00198238,0.0020021,0.001701,0.0009171,0.00124,0.001351,0.0047319,0.0012724,0.001548,0.0044191,0.0019085,0.00277,0.004921,0.0035755,0.014709,0.0113451,0.0049862,0.036999,0.0113308,0.0060941,0.047796,0.012071,0.02133055,0.053691,0.00531228,0.00404,0.013551,0.0094749,0.0138312,0.037677,0.0127002,0.0149843,0.033416,0.0162798,0.01592691,0.037683,0.001877,0.0013802,0.007055,0.0038791,0.0029105,0.006494,0.000736,0.0033775,0.001897,0.0072435,0.0027992,0.002632,0.004140655,0.0016863,0.00287,0.00488436,0.0195893,0.003899,0.00113931,0.0013589,0.004882,0.00797081,0.001295,0.002361
not moving,0.00524623,0.0112427,0.004141,0.00331235,0.0082788,0.0037,0.00573865,0.0029873,0.000351,0.0042204,0.0024885,0.002819,0.0326672,0.0184706,0.024537,0.0167871,0.0252832,0.018542,0.0204143,0.023388,0.038036,0.0237535,0.0287121,0.04303,0.00878609,0.0042364,0.011508,0.020848,0.0062913,0.021155,0.0343073,0.0073594,0.031042,0.0409869,0.0058934,0.02096,0.0015491,0.0020101,0.006857,0.0035014,0.001439,0.004011,0.0009812,0.0042021,0.003362,0.0076605,0.0042912,0.00414,0.01428931,0.0064208,0.002683,0.00222528,0.0166972,0.008427,0.00123592,0.0023284,0.003056,0.00978742,0.0031808,0.001454
not moving,0.00109403,0.0029344,0.000562,0.00102939,0.0019414,0.0006,0.00178561,0.0003407,0.001427,0.0005674,0.0005289,0.000893,0.0142916,0.0073944,0.013257,0.007523,0.0136626,0.00745,0.0075492,0.0105725,0.016797,0.0090555,0.0191647,0.01608,0.00113362,0.0009681,0.003471,0.0030621,0.0012412,0.007545,0.0070327,0.0034281,0.007798,0.0129477,0.00351805,0.011414,0.0014327,0.0010099,0.000839,0.000376,3.82E-05,0.00016,0.000625,0.0015744,0.001182,0.0015934,0.0019863,0.000954,0.00424651,0.0018083,0.001819,0.0043418,0.0342641,0.016242,0.00139615,0.0010339,0.00127,0.00179913,0.0012662,0.001664
not moving,0.00224798,0.0017305,0.000318,0.00153052,0.0012354,0.000253,0.00277864,0.0007499,0.001159,0.0013844,0.0002471,0.000196,0.0044256,0.0058172,0.008735,0.0069216,0.0054397,0.0198,0.0110089,0.004709,0.02204,0.0068754,0.02947803,0.024137,0.0029144,0.0042507,0.008072,0.009658,0.0110457,0.018479,0.0165242,0.0108108,0.015121,0.0177757,0.01147061,0.016171,0.0014868,0.0004434,0.001709,0.0019153,0.0010149,0.003116,0.0006992,0.0008023,0.000522,0.004109,0.0009391,0.001744,0.00508245,0.0017229,0.002606,0.00173126,0.0062868,0.005859,0.00073943,0.0021401,0.00703,0.00462723,0.0027305,0.005805
not moving,0.00189531,0.0032906,0.000554,0.00120806,0.0024843,0.000348,0.00498413,0.0008801,0.000457,0.0029593,0.0007186,0.001005,0.0039687,0.0054801,0.010848,0.0070399,0.0049905,0.024737,0.0033128,0.0060826,0.030524,0.004526,0.0147078,0.027456,0.00299724,0.0043012,0.011061,0.0049963,0.0077421,0.022,0.0154108,0.0105071,0.035293,0.0199124,0.0159628,0.023491,0.0011751,0.0007071,0.002733,0.0039033,0.0027566,0.007015,0.0011788,0.0022168,0.000712,0.0061181,0.001053,0.000978,0.00394487,0.0030372,0.002233,0.00338144,0.0067719,0.00185,0.00064898,0.0007791,0.001479,0.00504379,0.0012183,0.002537
not moving,0.00129657,0.0006064,0.000358,0.00087002,0.0005313,0.000265,0.0013727,0.0006054,0.000689,0.0029419,0.0009211,0.001278,0.0015228,0.0037678,0.00971,0.0032355,0.0065811,0.018374,0.0177143,0.0104402,0.028499,0.0169309,0.01270435,0.025241,0.00158538,0.003159,0.007479,0.0062693,0.0017508,0.01963,0.0031601,0.0033422,0.027778,0.0078221,0.0070954,0.033256,0.0017432,0.0006677,0.003291,0.0025532,0.0288783,0.00841,0.0002586,0.001024,0.001568,0.0040396,0.0011517,0.001329,0.002039958,0.0006626,0.001874,0.00096926,0.0018345,0.003864,0.00055881,0.0006949,0.000497,0.00445968,0.0011978,0.000981
not moving,0.00077777,0.0001392,0.000311,0.00055695,0.0001052,0.000351,0.0009765,0.0008837,0.001,0.0018452,0.0006145,0.000479,0.0018849,0.003354,0.006462,0.0066999,0.0037729,0.006733,0.0096303,0.0045298,0.009324,0.0113315,0.00333657,0.007542,0.000893,0.0020046,0.008955,0.0057666,0.0040253,0.012479,0.0044775,0.0021791,0.024803,0.0024723,0.0025781,0.038123,0.0012475,0.0006182,0.002047,0.001938,0.024397,0.009572,0.0004439,0.0002829,0.000655,0.0036356,0.0002309,0.000652,0.000626186,0.0004877,0.001531,0.00096446,0.0066722,0.005758,0.00117526,0.0035248,0.003899,0.00408715,0.0031589,0.004391
not moving,0.00071139,0.0004026,0.00051,0.00057223,0.0003123,0.000505,0.000625,0.0003929,0.000438,0.00112193,0.000359,0.000446,0.0006679,0.0010576,0.002163,0.0023237,0.0023595,0.002268,0.0045208,0.0021651,0.002562,0.0038114,0.00120866,0.003129,0.00069498,0.0005246,0.001144,0.0014329,0.0015049,0.003518,0.0032815,0.0014603,0.008579,0.0157725,0.0335872,0.054556,0.0010668,0.0006426,0.001865,0.0002305,0.0018577,0.00082,0.0015932,0.0046136,0.00353,0.0019881,0.0050564,0.00393,0.000333525,8.33E-05,0.000386,0.0002616,0.0011571,0.001317,0.00109536,0.0008043,0.001589,0.03243422,0.0134286,0.058491
not moving,0.0005862,0.0002901,0.000262,0.00043609,0.0001849,0.000195,0.0002288,8.62E-05,0.000212,0.00046517,0.0002417,0.000317,0.0023003,0.0015287,0.005164,0.0064168,0.0049125,0.005961,0.0142163,0.0049189,0.013324,0.0130833,0.00376054,0.020105,0.00064489,0.001305,0.00275,0.0086757,0.0026395,0.015206,0.0027567,0.0031226,0.018608,0.004383,0.0073097,0.017877,0.0016023,0.0002161,0.000444,0.0005817,0.0211746,0.012881,0.0012167,0.0024907,0.001212,0.0438872,0.0048773,0.058154,0.000716135,0.0004854,0.000612,0.00247408,0.0079366,0.004859,0.00288066,0.0044028,0.003169,0.00348237,0.0041298,0.003183
not moving,0.0014666,0.0006795,0.000305,0.0012493,0.0005623,0.000232,0.0001844,0.0001781,0.000412,0.0021964,0.0003104,0.000312,0.0027512,0.0039134,0.010976,0.0060321,0.0089886,0.020085,0.0125081,0.0084621,0.02257,0.015451,0.01431605,0.022655,0.00126563,0.0021431,0.007206,0.0056104,0.0052406,0.02015,0.0097481,0.0029922,0.039772,0.0041883,0.0122246,0.031698,0.0023438,0.0008813,0.002102,0.0016789,0.0024157,0.003709,0.0014134,0.0016903,0.00145,0.0404459,0.0010237,0.061625,0.001575242,0.0006211,0.001497,0.00174306,0.0070236,0.0063,0.00034846,0.0017124,0.001528,0.00503969,0.0012766,0.001286
not moving,0.0010736,0.0002793,0.001968,0.00068424,0.0002759,0.001702,0.0067581,0.0012827,0.002626,0.0054292,0.0011658,0.002765,0.0031495,0.0044926,0.017284,0.0106233,0.0113731,0.033017,0.0080664,0.0148246,0.051868,0.0091288,0.01676161,0.061465,0.00339983,0.0047136,0.013026,0.0043292,0.0091372,0.031774,0.0211485,0.0184738,0.040327,0.0233769,0.0156483,0.030293,0.0016314,0.0013535,0.006504,0.0014317,0.0025102,0.005744,0.0010023,0.002146,0.000862,0.025933,0.0033462,0.063966,0.0026143,0.0005465,0.001301,0.00210469,0.0169922,0.003455,0.00085741,0.0013867,0.002325,0.01266283,0.0050259,0.059552
not moving,0.00864764,0.0085331,0.006757,0.00542415,0.0060517,0.005886,0.0062384,0.0051895,0.002824,0.0081712,0.0036102,0.007799,0.0309615,0.0204896,0.031488,0.013497,0.0237655,0.033991,0.0223315,0.0295824,0.050731,0.0178419,0.029771,0.05243,0.01140997,0.0067045,0.017091,0.0291261,0.0089618,0.029322,0.0419352,0.0081137,0.033018,0.0479507,0.00771259,0.033612,0.0045537,0.002531,0.012152,0.0028865,0.0020933,0.003896,0.0014609,0.0022133,0.000892,0.009377,0.0041823,0.006332,0.01826895,0.0062229,0.001989,0.00469564,0.0249985,0.008474,0.00134989,0.000962,0.003437,0.00982627,0.0012164,0.005942
not moving,0.0013735,0.0024254,0.000783,0.0008944,0.0016672,0.000752,0.00103903,0.0008533,0.000698,0.0006426,0.0005954,0.000596,0.0170335,0.0203456,0.020685,0.0052523,0.0133601,0.010839,0.0073681,0.0159608,0.01674,0.0163173,0.0488551,0.027443,0.00163477,0.0009633,0.001771,0.0030415,0.0012671,0.006652,0.0094366,0.0009239,0.010114,0.01363273,0.00353359,0.012255,0.0008742,0.0011093,0.001409,0.000416,0.0009173,0.001001,0.0003991,0.0002925,0.000293,0.002192,0.0002685,0.001375,0.00390264,0.0018183,0.001146,0.00079764,0.0114594,0.004601,0.00187132,0.0021283,0.001138,0.00132289,0.0035357,0.001207
not moving,0.0024326,0.0034771,0.00042,0.0017629,0.0026082,0.000252,0.00141137,0.0009493,0.000376,0.00156,0.0003328,0.00034,0.0050802,0.0047314,0.006618,0.0050858,0.0047774,0.015849,0.0048193,0.0045714,0.019379,0.004237,0.02021874,0.034137,0.00419979,0.0032225,0.00638,0.009779,0.0038753,0.015714,0.0131644,0.006248,0.017361,0.0180018,0.00636026,0.015146,0.0018165,0.0008,0.001859,0.001098,0.0002803,0.000829,0.0002534,0.0003643,0.000211,0.0034032,0.0007702,0.00145,0.0053999,0.0025954,0.001451,0.00097012,0.0093429,0.003183,0.00182725,0.0021103,0.006113,0.00562383,0.002989,0.005274
not moving,0.00144101,0.0019002,0.001073,0.00097601,0.0014348,0.000895,0.0034789,0.001127,0.000576,0.0052261,0.0007146,0.002413,0.0035514,0.0037174,0.010911,0.006658,0.0025134,0.019733,0.0053362,0.0039656,0.028897,0.0090091,0.02309687,0.037724,0.00353964,0.0032493,0.008412,0.005973,0.0120092,0.023227,0.0131081,0.010518,0.021199,0.0147633,0.01001107,0.020833,0.0020523,0.0004671,0.005356,0.0028609,0.007349,0.004166,0.0001895,0.0003529,0.000494,0.004301,0.0012252,0.001317,0.0031162,0.0018674,0.001449,0.00478035,0.0065745,0.008514,0.00100411,0.0023594,0.001396,0.00498309,0.0025267,0.003401
not moving,0.00169193,0.0005305,0.000994,0.0011145,0.000524,0.000949,0.0016155,0.0003401,0.001399,0.0044843,0.0012529,0.001535,0.0021253,0.0038767,0.012779,0.0025695,0.0061659,0.025502,0.0069182,0.0080187,0.031359,0.0086109,0.00795341,0.032537,0.00142638,0.0026933,0.009286,0.0017576,0.0080417,0.023877,0.0098087,0.0076871,0.028762,0.0070455,0.0126025,0.020929,0.002993,0.0010513,0.004422,0.0035319,0.0266724,0.013687,0.0004478,0.000806,0.000706,0.0053649,0.0020996,0.001099,0.002277798,0.000603,0.001727,0.00604294,0.0138525,0.011577,0.00023811,0.0007845,0.001145,0.00504646,0.0015978,0.001386
not moving,0.00163847,0.0006642,0.00124,0.00159266,0.0006955,0.001239,0.00078,0.0008983,0.001453,0.00303395,0.0003989,0.000575,0.0039455,0.0038431,0.009171,0.0042846,0.0050721,0.015219,0.0100376,0.0052273,0.020276,0.0131325,0.00643757,0.022392,0.00141147,0.0023203,0.00882,0.0062031,0.0045427,0.014027,0.0041735,0.0057539,0.026371,0.0029699,0.0086649,0.030826,0.0029074,0.0012499,0.003773,0.0014712,0.0185187,0.012557,0.0006938,0.0007517,0.002116,0.0049022,0.0010311,0.001233,0.001299401,0.0003754,0.000908,0.00109943,0.0018014,0.001537,0.00059458,0.0005383,0.000776,0.00515177,0.000902,0.00109
not moving,0.00060983,0.0010094,0.001074,0.00043607,0.0009397,0.00116,0.0012011,0.000859,0.001764,0.0009738,0.0002176,0.000357,0.0012157,0.0026695,0.004379,0.003719,0.0044228,0.005598,0.0063207,0.0019976,0.008221,0.0077581,0.00187648,0.006746,0.00166737,0.0013309,0.002562,0.0062655,0.0019012,0.008819,0.0029239,0.0029,0.012371,0.018004,0.0302601,0.019056,0.000923,0.0009843,0.001458,0.0006945,0.0036751,0.000658,0.0004913,0.0006099,0.001376,0.0025558,0.0008791,0.000953,0.000150268,6.71E-05,0.000111,0.00382551,0.0125271,0.008483,0.00049739,0.001122,0.000858,0.00151132,0.0013518,0.000539
not moving,0.00029013,0.0003896,0.000732,0.0003308,0.0003398,0.00086,0.0014051,0.0007147,0.001501,0.00075446,0.0003201,0.000589,0.0016287,0.0002554,0.001404,0.0027206,0.0040162,0.008716,0.0028857,0.0034996,0.008943,0.0041682,0.002527,0.007433,0.00101653,0.0020303,0.003714,0.0018016,0.0036858,0.003968,0.0023151,0.0048738,0.016045,0.0249023,0.0412406,0.013632,0.0003872,0.0002441,0.000879,0.0031822,0.0275325,0.015655,0.00023,0.0006387,0.000986,0.0013207,0.0007057,0.000969,0.000141698,0.0003188,0.000809,0.00095271,0.0109896,0.002759,0.00035222,0.002114,0.002833,0.00128038,0.0024512,0.003005
not moving,0.00184616,0.0001927,0.000304,0.00153151,0.0001104,0.000297,0.0009165,0.0003387,0.000532,0.00321181,0.0007242,0.000829,0.004233,0.0031288,0.008615,0.0067806,0.0043486,0.017004,0.0134547,0.0042445,0.019037,0.0146706,0.01670436,0.016973,0.00174499,0.0031157,0.010198,0.0086439,0.0040597,0.021419,0.0075137,0.0029089,0.031611,0.0067888,0.0084357,0.039093,0.0029149,0.0001998,0.001476,0.0012674,0.0037505,0.002868,0.0006523,0.0007995,0.002004,0.0045003,0.000888,0.001268,0.001413125,0.0008637,0.001887,0.00332835,0.0096843,0.007502,0.00078268,0.0016733,0.003505,0.0051285,0.0033887,0.003488
not moving,0.00172432,0.0004431,0.000325,0.00149051,0.0003979,0.000484,0.0005394,0.0004283,0.002135,0.0041103,0.0007135,0.001272,0.0051431,0.0048016,0.012133,0.0047038,0.0083898,0.02157,0.0133399,0.0097192,0.032809,0.0158892,0.02167213,0.03119,0.00070279,0.002853,0.010059,0.0081579,0.0029703,0.020082,0.0044267,0.0032243,0.031564,0.0043889,0.0149838,0.029143,0.0030034,0.0008347,0.002351,0.0033155,0.0064403,0.008497,0.0015254,0.0024335,0.002682,0.0066697,0.0020696,0.002284,0.001591018,0.0007607,0.002011,0.0022549,0.0055066,0.006917,0.00189891,0.0019931,0.004159,0.00604664,0.0024505,0.003685
not moving,0.00183557,0.0011982,0.001139,0.00134932,0.0009514,0.001013,0.0024659,0.0003296,0.001383,0.0042543,0.0006678,0.001738,0.0022641,0.003739,0.016112,0.0063601,0.0067065,0.022421,0.0061526,0.0091688,0.033035,0.0067694,0.01238069,0.049613,0.00275448,0.0032445,0.008204,0.0026638,0.0086019,0.024674,0.0090278,0.0131081,0.03132,0.0108449,0.0116641,0.029132,0.0027597,0.001397,0.004107,0.0043565,0.0253419,0.014043,0.0005884,0.0024669,0.004907,0.0062696,0.0026075,0.005685,0.00273941,0.0016295,0.002227,0.00231594,0.012812,0.005127,0.00309482,0.0029277,0.005477,0.00825012,0.0032765,0.00491
not moving,0.00388833,0.0072153,0.005046,0.00217222,0.0049705,0.004362,0.0071143,0.0033661,0.002467,0.0110216,0.0019115,0.006163,0.02151,0.0118297,0.01255,0.0194137,0.004767,0.038143,0.0276404,0.0055193,0.063838,0.0275766,0.0337713,0.07321,0.00957512,0.0066414,0.020428,0.0233909,0.0109983,0.044891,0.0481298,0.0141813,0.04575,0.0483796,0.01231006,0.041141,0.0010399,0.0005178,0.011817,0.0020145,0.0238705,0.010601,0.0018281,0.0001657,0.000805,0.0082909,0.0017108,0.004243,0.01178024,0.0066548,0.003369,0.00775989,0.0141176,0.00488,0.00346507,0.006139,0.003712,0.00497707,0.0064135,0.010653
not moving,0.0024233,0.0036466,0.001605,0.0017661,0.0031495,0.001452,0.00183039,0.0011167,0.000428,0.0009081,0.0002111,0.000364,0.0042339,0.0013699,0.001628,0.0023016,0.0029896,0.002956,0.0046343,0.0019832,0.005986,0.0055357,0.0267461,0.005822,0.00369906,0.0021023,0.004499,0.0074545,0.0014631,0.004508,0.0137425,0.0024845,0.004184,0.0178769,0.0009282,0.005609,0.0004722,0.0003517,0.002795,0.00053,0.0029867,0.000542,0.0013711,0.0006603,0.000623,0.0016016,0.0012092,0.000734,0.00489433,0.0024554,0.000223,0.00202839,0.0155143,0.0064,0.00117841,0.0012719,0.004239,0.001695552,0.0021091,0.004025
not moving,0.00477117,0.0031013,0.000544,0.00354522,0.0024011,0.000336,0.00082632,0.000535,0.000533,0.0026797,0.0004898,0.001091,0.0093648,0.0095345,0.005742,0.0079226,0.0094663,0.01627,0.0116478,0.0110923,0.033371,0.010476,0.01173988,0.033481,0.00726417,0.0034757,0.008355,0.0152903,0.0082223,0.017457,0.0282131,0.0045633,0.024653,0.0286331,0.01135337,0.022858,0.0027733,0.0005553,0.001782,0.0014304,0.0071652,0.003546,0.0064896,0.0012576,0.007724,0.0093255,0.0032497,0.00765,0.00986005,0.003019,0.003297,0.00704797,0.0185629,0.014077,0.00260404,0.001973,0.006401,0.00438287,0.0019476,0.003201
not moving,0.00197672,0.0021726,0.000634,0.00144136,0.0015819,0.000411,0.00293784,0.001434,0.000124,0.0044289,0.0008617,0.001622,0.0032819,0.0024267,0.009543,0.0080038,0.0035263,0.027754,0.0049341,0.0044158,0.020571,0.0040188,0.01356968,0.042901,0.00428883,0.0035366,0.008221,0.0060132,0.0087657,0.018425,0.0141791,0.0135986,0.023897,0.0191397,0.0257113,0.025107,0.0016982,0.0006076,0.003012,0.0034752,0.0040532,0.004923,0.00044,0.0002565,0.000697,0.0037927,0.0007603,0.001333,0.00372371,0.0021244,0.00193,0.00674156,0.0132185,0.008498,0.00044082,0.0006781,0.000218,0.00431071,0.0007683,0.002559
not moving,0.00169578,0.0009973,0.00045,0.0012351,0.0008457,0.000381,0.0011612,0.0004606,0.000505,0.0041001,0.0010993,0.001498,0.0024784,0.0041049,0.01048,0.0023181,0.0056078,0.016895,0.007245,0.0059884,0.026103,0.0123518,0.01427175,0.022291,0.00325246,0.0029127,0.008354,0.0041124,0.0030871,0.021759,0.0059533,0.0042372,0.027462,0.0093983,0.0235241,0.041811,0.0022211,0.0006324,0.002699,0.0021543,0.0035829,0.003408,0.0005702,0.0006981,0.001668,0.0048473,0.0008254,0.001561,0.002674183,0.0012082,0.001634,0.00042814,0.0053881,0.004823,0.00071418,0.001127,0.000771,0.00549928,0.0016933,0.001556
not moving,0.00170757,0.0009568,0.000626,0.00134812,0.0006954,0.000619,0.0008092,0.0011749,0.00096,0.00430912,0.0016498,0.001509,0.0050222,0.0036231,0.008309,0.0046783,0.0092567,0.015673,0.0124954,0.0099335,0.012508,0.0158464,0.00435174,0.014982,0.00195065,0.0016897,0.011533,0.0094294,0.0036378,0.020219,0.006055,0.0044305,0.03142,0.0056375,0.020628,0.043847,0.0029711,0.0013759,0.00339,0.0041169,0.0435322,0.01283,0.000411,0.0032259,0.001761,0.0046126,0.0034099,0.002292,0.001619703,0.0006265,0.001574,0.00414662,0.0120235,0.011073,0.00158081,0.0034353,0.005255,0.00597555,0.0028845,0.00558
not moving,0.00144811,0.0012685,0.000704,0.00132683,0.0009897,0.000846,0.0006304,0.0011835,0.001557,0.00612535,0.0010477,0.000848,0.0040258,0.0034221,0.005827,0.0070001,0.0065379,0.005388,0.0109311,0.0064271,0.006479,0.0094398,0.00440274,0.007351,0.00122836,0.0018549,0.005274,0.0060356,0.0067183,0.010704,0.0128648,0.0141061,0.041702,0.0289498,0.0551034,0.045032,0.0020238,0.0009296,0.002233,0.000493,0.0024253,0.002971,0.000449,0.0048353,0.001915,0.0029631,0.004582,0.002256,0.00094469,0.000407,0.001289,0.00070019,0.0032712,0.001691,0.0023495,0.0023691,0.000648,0.00607869,0.0029359,0.00153
not moving,0.00254808,0.0009286,0.000383,0.00276303,0.0007633,0.000479,0.0032862,0.0002247,0.001046,0.00410732,0.0007842,0.001141,0.0028209,0.0011758,0.001756,0.0039723,0.0050802,0.003046,0.0035898,0.0050172,0.003145,0.0048464,0.00187304,0.006494,0.00334732,0.0009212,0.005165,0.0088251,0.0108351,0.010908,0.0232216,0.0410203,0.034784,0.0425543,0.0527096,0.0428,0.0027559,0.0007282,0.000949,0.0008523,0.0029269,0.00268,0.0017108,0.0016608,0.001043,0.002785,0.0018306,0.000662,0.00252872,0.0006713,0.00096,0.00151664,0.0015578,0.00093,0.0005412,0.0022356,0.001711,0.0016437,0.0023466,0.002348
not moving,0.00166993,0.0007466,0.000245,0.00169331,0.0006391,0.00025,0.00271103,0.0004911,0.000807,0.00369224,0.0004649,0.001659,0.0039624,0.0010959,0.000635,0.0014283,0.0017876,0.00114,0.0036465,0.0021121,0.007934,0.0054538,0.00200226,0.009385,0.00293644,0.0013346,0.004392,0.0095266,0.0083586,0.0043,0.0077605,0.0072911,0.005491,0.0265533,0.0235339,0.022576,0.0015928,0.0004685,0.000328,0.0061335,0.0363752,0.015918,0.0008135,0.0007599,0.001053,0.0011904,0.0007782,0.002086,0.00155045,0.0008548,0.000696,0.00165347,0.0081195,0.002765,0.00101102,0.0020373,0.00104,0.0021334,0.0019771,0.001282
not moving,0.00136628,0.0005972,0.000413,0.00148364,0.0005176,0.000455,0.0022498,0.0002225,0.000707,0.00250004,0.0002219,0.000431,0.0025204,0.0007206,0.000656,0.0015786,0.0032236,0.002119,0.0019577,0.003222,0.005081,0.0023331,0.00278406,0.005341,0.00218698,0.0010866,0.001426,0.0029762,0.0014291,0.001238,0.0012602,0.0005819,0.000721,0.0010971,0.0001722,0.002944,0.0015576,0.0003374,0.00022,0.001862,0.0180089,0.009855,0.0018478,0.0026849,0.001832,0.0021474,0.0025848,0.00193,0.00107617,0.0009996,0.00084,0.00226,0.0408103,0.017935,0.00088617,0.0128953,0.002831,0.0008977,0.0125603,0.002568
not moving,0.00174804,0.0003366,0.00037,0.0021701,0.0003069,0.000416,0.00490421,0.001035,0.001364,0.00540098,0.0001332,0.000169,0.0017574,0.0003041,0.00025,0.0026171,0.0007614,0.00256,0.0010787,0.0007378,0.001224,0.001443,0.00058823,0.001264,0.0019192,0.0007463,0.000726,0.0014836,0.0004047,0.001376,0.0006518,0.0005064,0.000486,0.0023489,0.0032128,0.00889,0.0012927,0.0001741,0.000255,0.0025592,0.0231046,0.01324,0.0002248,0.0026247,0.001967,0.0003996,0.0025669,0.002209,0.0014976,0.0005984,0.000492,0.00052926,0.0006804,0.00055,0.00100159,0.0055744,0.002444,0.04109588,0.0213869,0.051378
not moving,0.00098739,0.0005405,0.000303,0.00107091,0.0004151,0.000326,0.00160717,0.0003818,0.000734,0.00199128,0.0001659,0.000265,0.0015991,0.0002097,0.000246,0.0010914,0.0009023,0.00085,0.0049957,0.0008974,0.002464,0.0042032,0.00114193,0.003876,0.0062025,0.0014403,0.0075,0.0006894,0.0009453,0.001368,0.000825,0.0007748,0.002335,0.0291947,0.023582,0.027732,0.00081366,0.0002323,0.00032,0.0021854,0.0172575,0.009692,0.0001543,0.0010998,0.000798,0.0005414,0.0009742,0.001194,0.00103704,0.0002989,0.000275,0.00207172,0.007545,0.004287,0.0010095,0.0013583,0.001063,0.0021264,0.0013977,0.001702
not moving,0.00070708,0.0001813,0.000148,0.00072508,0.0002132,0.000127,0.00089729,0.0003708,7.10E-05,0.00080275,0.0002584,0.000271,0.000925,0.0002044,0.000236,0.0012678,0.0008519,0.000646,0.0022754,0.0009009,0.001822,0.0020257,0.00106412,0.002862,0.00132021,0.0006592,0.00131,0.0006062,0.0011821,0.000855,0.000826,0.0012844,0.001333,0.0304937,0.0237205,0.032707,0.00079695,0.0001985,0.000102,0.0020087,0.0119783,0.00678,0.0014858,0.0046087,0.002252,0.0020324,0.0051951,0.002655,0.00059545,0.0002232,0.000197,0.00203396,0.006324,0.002103,0.00114803,0.0050881,0.003746,0.000985,0.0053001,0.004146
not moving,0.00010942,2.08E-05,5.60E-05,0.00019861,3.66E-05,9.20E-05,0.00109162,0.0007607,0.000445,0.00042468,7.12E-05,0.000125,0.0005084,0.0001756,6.10E-05,8.35E-05,0.0002728,0.000247,0.0022818,0.00029,0.000613,0.0020211,0.00176879,0.001359,0.00029949,8.59E-05,0.000789,0.0003723,0.0001846,0.000497,0.0001854,0.0002089,0.000601,0.0318597,0.0256031,0.028775,8.85E-05,2.14E-05,9.20E-05,0.0005365,0.0034032,0.001467,0.0007218,0.0016477,0.003707,0.0007581,0.0020615,0.004469,4.37E-05,4.12E-05,5.00E-05,0.00031413,0.0014628,0.000825,0.00072139,0.0015625,0.002001,0.000785,0.0017533,0.002289
not moving,5.29E-05,0.0003985,0.000229,0.0001333,0.0002749,0.000247,0.00071,0.0002916,0.000596,0.00016705,8.47E-05,0.000169,0.0005342,0.0002658,0.000345,0.0008284,0.0008209,0.000586,0.0027034,0.0007858,0.001082,0.002306,0.00106864,0.001555,0.00152312,0.0006181,0.002095,0.0010325,0.0010279,0.001909,0.0008883,0.000662,0.000458,0.0454191,0.0126755,0.027372,0.00024441,0.0002214,0.000274,0.0001454,0.0008335,0.000147,0.0010096,0.0052023,0.004414,0.0010925,0.0055811,0.004899,6.48E-05,5.49E-05,9.20E-05,0.00135035,0.0115282,0.003531,0.00063739,0.0013251,0.000335,0.0005816,0.0013649,0.000661
moving,0.0061212,0.0013689,0.000608,0.0064341,0.0009876,0.000633,0.0105128,0.0036143,0.004187,0.0015724,0.0028919,0.004463,0.0049004,0.0011603,0.004261,0.0033635,0.0020194,0.003106,0.004422,0.0018049,0.004444,0.002317,0.0011936,0.005895,0.0029969,0.0008369,0.0012,0.0009403,0.0046809,0.000776,0.0060342,0.0033939,0.005189,0.0081287,0.00282219,0.00378,0.0058094,0.0015135,0.000909,0.0024515,0.0022093,0.000832,0.0006748,0.0021859,0.002528,0.0103088,0.0123218,0.013658,0.0047221,0.0010501,0.00042,0.003601,0.0022301,0.002341,0.0014652,0.0016265,0.002333,0.0071916,0.0043954,0.009722
